6886:709,6680,76,104497,42352,1548,19984,179,230,559
1842:75413,76,302,58,616,84,866,650,17,8
1840:60,327,64596,616,11070,81,866,1009,650,70
2970:76,302,58,616,3874,19841,866,68239,17,654
10082:76,302,58,616,84,866,650,29,8,654
36210:76,302,58,616,84,866,59826,17,8,654
27384:28611,67030,54147,45365,48601,13592,7575,3003,18260,21969
514:9062,6906,13051,79733,10358,5693,5501,69834,44207,15780
6073:76,327,58,616,84,866,650,29,17,8
14697:48210,58665,302,11070,25740,18340,56465,17,66613,77820
36225:76,302,58,616,84,866,30317,17,8,654
20463:76,302,58,616,42678,84,866,17,8,654
6076:76,302,58,65,84,866,650,17,8,654
6078:76,302,58,32826,616,866,17,8,654,24608
16918:76,302,58,101968,616,110448,866,17,99978,654
10078:76,302,58,616,84,866,17,8,654,16996
20466:105200,28674,66607,101752,96680,107550,71734,17,83138,5250
20465:76,302,58,616,27817,866,17,6052,654,117160
6898:709,302,58,616,11070,84,866,17,8,654
2965:76,302,58,616,84,866,650,17,8,654
10073:7578,11789,2062,194,10012,21070,1277,41037,40061,1140
2963:76,302,58,616,84,866,17,1089,8,654
5335:1762,2868,1567,2361,726,837,3,395,239,1102
36221:76,302,58,616,84,866,963,17,8,654
2960:8151,57718,76,302,616,65,8579,14108,17,654
14695:76,302,58,16206,616,866,1985,17,37304,654
8229:76,302,58,616,84,866,650,17,14129,8
525:16669,535,15992,11772,6315,2028,83233,50293,75917,44318
2967:10616,18208,15992,64596,46215,1287,2268,2715,5582,22484
23699:76,302,58,616,84,866,17,285,8,654
19102:76,327,58,81,84,866,518,29,8,654
39623:76,302,262,58,616,84,866,17,8,654
50852:76,302,58,616,84,866,3969,17,8,654
7590:76,302,327,616,84,866,650,29,8,654
10956:544,76,302,58,616,84,866,650,29,654
10955:76,302,58,616,84,866,650,17,8,654
52007:76,302,58,616,84,866,650,17,8,654
29549:76,302,58,616,84,866,650,17,8,654
29548:32242,7428,5185,280,31267,19274,35992,23031,19352,32433
14640:76,302,58,616,84,866,74193,17,8,654
26197:42184,7103,77168,55709,20664,1037,39980,36610,19267,3941
3234:76,302,58,616,866,650,20591,654,3028,1499
5325:99721,19644,62979,18325,37315,38747,97476,83235,70166,58959
3237:76,302,58,616,84,866,650,17,8,654
23692:94761,36423,11543,21160,29197,3159,26366,65719,2343,3850
33582:76,302,58,616,84,866,650,17,8,654
3239:76,327,58,616,84,866,650,29,17,8
3238:76,302,58,616,65,84,866,17,8,654
5329:76,302,616,4420,19871,6945,17,654,52673,14370
47248:99983,76,302,616,23911,86808,86058,66812,17,654
7586:76,302,58,616,84,866,37771,17,8,654
14639:40263,31633,76,302,58,616,866,17,8,654
47247:76,302,58,616,84,866,650,17,8,654
23686:76,302,327,58,616,84,866,29,17,654
2990:13581,76,302,22420,58,616,29000,17,16993,654
50864:76,302,58,616,84,866,83351,17,8,654
582:76,1550,64596,616,31048,84,866,510,29,15423
5323:4988,31324,76,302,30471,22889,17,30562,12622,654
20409:76,302,58,33884,616,84,866,17,8,654
29558:76,302,58,616,84,866,650,17,8,654
29557:5214,50384,1877,59573,11902,15542,36700,18457,1959,1376
10968:37999,76,302,58,616,9197,17,25375,654,21934
2989:709,76,302,58,616,866,17,1196,8,654
2112:76,302,33872,58,616,84,866,17,8,654
585:76,302,35767,4284,53381,17,46483,59199,185,654
2981:83113,80482,76,1589,31528,84,866,1455,8,1217
3246:76,302,58,616,43888,84,866,17,8,654
2115:15770,59031,302,22681,16206,65,119,17,37304,96520
2116:34271,30575,15778,76,302,120885,6315,120285,17,654
33590:76,302,58,616,84,866,650,17,8,654
10050:76,302,58,616,84,866,650,17,8,654
10051:35144,409,76,302,58,616,866,17,8,654
3263:76,302,58,616,39980,866,17,3223,654,18867
7572:81590,76034,30561,11070,71896,9326,1727,10969,112433,24644
3264:76,302,58,616,84,866,650,17,8,654
50835:4880,302,4727,2139,1377,21696,34500,17,1164,654
23678:1736,3062,596,43132,5991,2555,12803,10349,2890,3638
29525:76,302,58,616,84,866,650,17,8,654
29524:76,302,122068,27608,4932,866,116449,17,88980,654
8200:76,302,58,616,84,866,650,29,8,654
8900:76,302,1403,58,32019,616,866,8,654,18390
40368:669,76,302,58,616,84,866,17,8,654
1803:709,76,302,58,616,72617,108787,68379,17,654
8906:7064,76,302,327,616,77859,56465,17,66613,654
5309:93030,4420,10384,6945,73005,58438,3570,1050,52673,14370
26178:76,302,8868,327,84,866,650,29,17,654
10040:76,302,58,616,84,866,11834,17,8,654
5307:76,302,58,616,84,866,650,17,8,654
5306:76,302,58,616,84,866,650,17,8,654
26174:76,302,58,616,84,866,650,17,8,654
26173:76,302,58,616,84,866,650,17,8,654
2123:5598,60642,10748,4420,65,6945,17,58354,52673,14370
23670:8981,76,302,58,616,84,866,17,8,654
3258:1389,57718,76,58,84,8579,14108,17,8,654
7563:76,327,58,616,81,84,866,650,518,8
2141:76,302,58,616,84,866,34319,17,8,654
3277:40263,75389,76,302,58,616,866,17,654,95096
39617:76,302,58,616,84,866,7624,17,8,654
5300:22681,44923,7231,5303,106593,749,17,285,3884,114
50846:16359,16763,28033,8586,38167,33785,2307,49725,14181,13039
20420:26139,76,302,58,616,84,866,17,8,654
8920:74663,90872,102149,2157,10712,65799,10071,60092,86065,91561
14652:302,327,58,616,84,866,650,29,8,654
8912:76,302,58,616,84,866,17,40909,8,654
8913:41272,5111,33935,116526,68608,76489,98871,31391,17,85614
26181:302,58,616,84,866,650,29,17,8,654
8916:76,302,58,616,84,866,650,17,8,654
8915:76,302,58,64596,1287,65,866,119,17,654
10030:77295,76,302,616,84,866,29563,363,8,654
7558:76,302,58,616,168,866,2318,17,8,654
2135:34080,5767,76,302,58,616,1359,1966,17,654
564:709,45919,76,1567,64596,1891,86763,97,65,8
47294:76,302,58,616,84,866,650,17,8,654
2147:14750,42335,23833,12462,6059,12673,109031,35619,17030,728
39662:50336,76,302,58,616,84,866,17,8,654
6018:8445,76,302,58,616,84,866,17,8,654
11150:6120,76,302,58,616,84,866,17,8,654
18416:76,302,58,616,84,866,30991,17,8,654
18417:76,302,327,58,81,84,866,650,8,654
8924:535,76,302,58,616,13170,110480,64656,17,654
9753:76,302,15242,616,4420,6945,17,654,52673,14370
21968:76,302,58,616,84,866,3855,17,8,654
8931:34271,19356,76,302,58,327,616,120285,1196,654
43721:76,302,58,616,20072,84,866,17,8,654
9755:76,58,616,84,866,650,29,17,8,654
30694:741,13581,76,302,22420,616,5671,29000,17,654
43012:19978,76,302,73956,28536,55580,20035,17,1243,654
32902:76,302,58,1055,616,84,866,17,8,654
9752:76,302,58,616,84,866,8066,17,8,654
21967:76,302,58,616,84,866,650,17,8,654
35757:76,302,58,616,866,37196,17,27152,8,654
21960:27271,76,302,58,616,84,866,17,8,654
30698:76,302,58,616,84,866,378,17,8,654
43729:76,302,58,616,84,866,650,17,8,654
32010:76,302,105970,1166,616,54357,104690,20035,17,654
18411:76,302,58,616,866,7624,17,654,18867,22
6027:10898,6,56243,656,245,356,37889,554,49084,10560
19144:77955,15352,112935,12377,31476,35292,96071,66410,8386,63517
6020:302,23230,18975,112285,85562,57734,56900,17,654,5053
2154:29475,28467,34322,55678,4105,11070,10358,56926,23191,120453
19148:76,302,58,616,84,866,650,17,8,654
1894:106430,4139,20387,13051,64596,50897,68601,28235,9018,44318
22592:76,302,58,616,1589,866,87143,17,8,654
41464:21403,96756,25317,78375,56401,72294,30137,50315,20248,100872
41465:76,302,58,616,6304,84,866,17,8,654
1893:9445,29860,38899,92099,12725,60327,25812,67084,4333,27161
41462:76,302,58,616,84,866,15111,17,8,654
8936:54180,76,302,58,616,84,866,17,8,654
8935:76,302,58,616,55062,84,866,18064,8,654
9745:58,64596,23071,4563,31048,19496,17,15423,35219,654
9742:76,302,58,616,84,866,1348,17,8,654
21979:60612,36156,73546,32437,3842,23639,755,17762,35379,30249
2162:661,76,302,58,616,866,17,2012,8,654
35746:76,302,58,616,22572,84,866,17,8,654
6013:18293,54477,23682,12435,44423,5956,17,11234,12236,1878
19156:76,302,58,616,84,866,650,17,8,654
2160:2424,65615,6513,2542,10247,554,31019,1804,13458,73
8290:5848,692,302,15705,16288,495,10814,1476,3234,29
11149:76,302,327,58,616,81,866,650,8,654
22580:76,302,616,9938,3113,109844,17,108087,32118,654
25085:76,302,327,616,81,84,866,650,17,654
22581:76,302,58,616,84,866,650,17,8,654
25084:76,302,58,616,84,866,1348,17,8,654
19129:76,302,58,616,8342,84,866,17,8,654
32919:76,302,58,616,84,866,29,17,8,654
32917:76,302,92818,64456,58,616,54603,122926,17,654
32921:11281,39936,76,302,29573,616,62840,11401,17,654
30670:76,302,58,616,84,866,650,29,8,654
35730:76,302,58,616,866,65972,118117,17,8,654
22583:3176,76,302,58,616,84,866,17,8,654
3220:76,327,616,81,84,866,650,518,2059,8
19852:76,302,58,25098,616,84,866,17,8,654
22586:76,302,58,616,84,866,650,17,8,654
6001:9629,76,302,616,75432,122085,112433,17,8252,654
2177:8497,12176,60286,49677,72447,302,14500,48364,17,54962
6002:88824,76,302,58,616,866,29849,17,8,654
2170:709,76,302,58,11070,866,510,17,114374,8
11132:76,302,6315,58,616,6609,122099,12115,17,654
32032:16632,76,302,58,616,84,866,17,8,654
11135:76,302,58,616,65,84,866,17,8,654
11134:17403,7305,62168,76,302,6916,17,87110,654,18867
18404:5345,76,302,58,616,84,866,17,8,654
3229:76,302,58,616,345,84,866,17,8,654
18405:51318,302,6242,54128,77076,16084,2484,17,654,22818
39652:76,302,58,616,84,866,17,8,654,9207
52092:76,302,58,616,84,866,650,17,8,654
19847:76,302,4032,58,616,866,354,17,4205,8
9757:64665,23599,302,48361,65787,59623,17,45321,654,9682
8958:76,302,58,616,84,866,31872,650,8,654
13568:76,302,58,616,26054,84,866,17,8,654
19130:76,302,58,616,34752,84,866,17,8,654
48837:19501,87053,60051,5099,117056,115434,109808,114122,51103,80271
13564:6840,76,302,58,37121,616,17,8194,2669,654
2187:76,302,58,616,84,866,650,17,8,654
22575:10597,76,302,58,616,84,866,17,8,654
22574:76,302,58,616,84,866,650,17,8,654
2185:76,302,58,616,11556,29798,17,31651,654,1555
32043:692,15705,16288,495,749,4025,10814,1476,3234,29
22579:76,302,58,616,9121,46823,866,17,654,1555
2184:11522,76,327,58,616,84,866,650,13683,8
21996:76,302,58,616,84,866,650,17,8,654
21993:32030,5111,10997,15772,28464,11592,18639,10230,2379,29147
28496:76,302,58,616,84,866,378,17,8,654
2914:14516,76,302,58,37710,866,510,17,8,654
2912:302,34174,62896,72990,23359,70989,18289,17,654,79174
28493:32030,20462,13157,28464,18639,59098,16685,2379,104404,13613
13590:76,302,58,616,84,866,2405,17,8,654
1862:8151,40263,5312,2868,1057,13681,8579,239,1913,944
11193:76,302,58,616,84,866,650,17,8,654
28492:76,302,69765,58,616,866,13754,17,8,654
8263:76,302,58,8476,616,84,866,17,8,654
22568:1424,15583,11459,917,861,16595,1949,153,2158,591
20473:14561,76,302,58,616,27701,866,17,654,74546
19832:76,302,58,616,790,84,866,17,8,654
6067:76,302,58,616,84,866,17,8,654,12710
13596:76,302,58,616,84,866,7624,17,8,654
6062:76,302,58,616,84,866,650,17,8,654
19185:38470,76,302,58,616,84,866,17,8,654
8264:76,302,58,616,9407,84,866,17,8,654
19184:76,302,58,616,84,866,17,18768,8,654
13584:76,302,58,616,866,3632,61468,17,8,654
2907:692,302,15705,16288,5961,495,4025,10814,1476,3234
49399:76,302,58,21485,616,84,866,17,8,654
1850:28,76,302,58,616,84,866,17,8,654
1854:303,11459,917,861,16595,63938,20440,2158,591,1744
1853:58668,54105,26348,7546,63472,5594,11070,74469,44215,57967
500:14750,15223,5457,8861,21171,28505,11210,11724,5080,7135
19199:12016,4633,51598,33240,27711,13328,83888,62155,7831,24707
24695:4541,1725,84456,20409,97678,60388,112635,34508,52058,50298
35788:16804,76,302,58,616,84,866,17,8,654
15809:22081,106148,3147,8673,58645,15553,12975,4942,9537,8383
19198:76,302,58,616,168,659,866,17,8,654
52078:76,302,58,616,3825,84,866,17,8,654
8984:76,302,58,616,84,866,9725,17,8,654
43049:76,302,58,616,84,866,650,17,8,654
9786:76,302,58,616,84,44193,650,27397,8,654
32936:45800,75262,2729,45563,53982,87021,52001,45699,115924,100847
23606:1527,302,106146,109744,34129,616,9455,23191,17,654
6843:6591,62782,6987,13051,15535,59373,15686,64825,2480,92253
41493:669,76,302,58,616,84,866,17,8,654
4702:76,302,13617,58,616,84,866,17,8,654
35771:16882,76,302,58,616,866,78240,1806,17,654
19814:25024,76,302,58,616,866,17,3841,8,654
1883:1527,15583,917,16595,20440,23191,153,2494,2158,591
52064:11146,76,302,58,616,84,866,17,8,654
36258:76,302,76507,13398,7851,42535,17,654,23883,56522
1890:1512,76,302,58,616,18055,41306,990,30944,654
1891:76,302,58,616,84,866,650,17,8,654
8285:76,302,58,616,84,866,650,17,8,654
20497:76,302,58,616,1091,84,866,17,8,654
6851:71436,19697,53804,35625,38103,3915,17,22705,102362,115652
19165:76,302,58,616,84,866,11043,17,8,654
20498:76,302,58,616,84,866,650,17,8,654
22546:62658,31101,20443,5347,11677,9581,2257,111103,24711,4753
19163:19697,76,302,58,35625,616,866,17,8,654
8286:76,302,58,616,866,5121,20765,17,8,654
8287:76,302,58,616,115552,6733,71074,17,10834,654
33525:76,302,58,616,84,866,650,17,8,654
15835:2357,89432,48945,523,69881,27613,10577,44134,119615,121747
33527:76,302,58,616,84,866,650,17,8,654
33528:302,89625,26540,36274,14006,17,118712,654,36771,1808
49370:76,302,18536,58,616,866,415,17,8,654
2924:15992,76,302,58,616,2028,866,17,53138,654
28485:76,302,358,58,1405,616,866,1824,17,654
2925:16669,76,302,616,54442,15337,5398,17,69237,654
28484:76,302,58,616,84,866,7680,17,8,654
21082:76,302,45423,58,616,866,17,8,654,53341
41484:53277,76,302,616,87112,16209,16675,17,654,23993
36261:76,302,58,616,84,866,17,224,8,654
41483:2424,65615,15370,4174,1313,6513,289,10247,2469,530
21080:76,302,58,616,84,866,17,31651,8,654
39694:76,302,58,616,118073,69150,866,17,8,654
41485:95311,302,10712,2157,3137,36938,6433,17,654,97044
39693:76,302,119840,111390,281,79968,50780,17,654,56464
21084:45942,302,57410,3270,37348,63947,17,44183,102012,654
36268:76,302,58,87601,616,84,866,17,8,654
1880:819,15242,594,4420,472,7506,6945,1119,875,496
8270:76,302,24676,58,616,866,1109,17,10682,654
6031:76,302,58,616,84,866,21816,17,8,654
24673:76,302,58,616,84,866,650,17,8,654
19176:76,302,58,41105,11785,616,46316,866,17,654
19178:76,302,58,616,84,866,650,17,8,654
22533:76,302,58,616,84,866,650,17,8,654
22538:30575,15778,76,302,58,616,866,17,8,654
8276:45919,76,327,58,616,84,866,650,17,8
19174:76,302,58,616,84,866,62,17,8,654
32953:76,302,58,616,84,866,650,17,8,654
33539:76,302,58,616,866,13065,378,17,8,654
32955:3387,76,302,58,616,84,866,17,8,654
32978:33340,302,41517,22313,21912,32010,15439,82688,17,80260
32977:3847,76,302,58,616,84,866,17,8,654
15725:669,76,302,58,616,84,866,17,8,654
15724:76,302,58,616,84,866,38177,17,8,654
30626:110104,47544,28693,122762,107777,31883,10099,15906,31422,21607
38546:223,65364,95074,102077,5808,26014,21877,5026,2228,2644
24777:76,302,58,616,84,866,17,4354,8,654
30622:76,302,58,616,84,866,12597,17,8,654
24775:76,302,58,616,84,866,1614,17,8,654
30621:81459,21053,5904,121841,19253,14824,120484,46787,20625,3229
25036:76,302,58,616,84,866,650,17,8,654
17688:3368,76,302,58,616,84,866,28160,3915,654
17689:76,302,58,616,97,866,650,29,39410,654
4618:6142,50460,4732,63040,6812,119,1965,4034,5567,3017
18491:76,302,58,616,84,866,17,9015,654,8
42278:94695,76,302,58,616,70086,54620,17,74445,654
32986:76,302,58,616,84,866,12586,17,8,654
15737:76,302,33872,58,616,28446,866,17,8,654
30617:76,302,58,616,84,866,650,17,8,654
32982:76,302,58,616,84,866,650,17,8,654
32984:76,302,58,616,84,866,37653,17,8,654
18496:76,302,58,616,866,69655,94976,17,654,64864
24786:1066,15766,1551,3309,3789,6455,8011,1790,176,14514
30610:76,302,58,616,84,866,650,17,8,654
17695:73435,76,302,616,15377,18785,14715,654,121011,10142
37480:1803,664,5023,56965,48894,60857,22890,21204,4394,47336
25021:76,302,58,616,11127,84,866,17,8,654
42270:76,302,58,616,84,866,650,17,8,654
19094:76,302,73805,4239,58,616,75893,17,89023,654
19097:76,302,48307,49342,58,616,26519,17,48061,654
19095:16882,66,690,37900,1239,13704,7800,6599,5799,1869
13602:22117,302,53428,58409,23413,28536,80497,22580,17,63395
19096:1708,4727,2008,1377,21696,2139,2239,2597,1164,61
21912:11626,302,58,616,28541,866,31609,2982,17,654
44515:76,302,58,616,84,866,17567,17,8,654
31405:39934,76,302,58,616,84,866,17,8,654
13607:69219,13963,22308,101209,29621,9955,956,2618,73163,317
35688:901,1126,2868,1567,726,1023,837,395,179,17
24750:4275,2868,1567,2361,1359,726,837,3,395,239
4640:709,76,58,84,866,119,650,23980,73337,8
43799:76,302,58,616,20224,84,866,17,8,654
4641:41096,8454,76,302,17,17145,93630,105650,12990,654
32994:76,302,58,616,84,866,16596,17,8,654
4633:69282,76,302,58,616,48790,866,116760,17,654
4637:76,302,58,616,84,866,3926,17,8,654
25011:76,302,58,616,84,866,5465,17,8,654
21908:709,76,302,58,616,84,650,944,8,654
13613:76,302,67332,616,97091,866,17,50589,8,654
15752:44974,76,302,58,616,866,650,29,8,654
13618:76,302,16797,58,616,84,866,17,8,654
25004:116324,2051,88275,43024,72467,1007,71593,68683,79323,78657
17671:544,3420,1387,6801,12442,99688,5927,167,83157,17631
35691:76,302,58,616,84,866,650,17,8,654
25000:76,302,58,616,84,866,650,29,8,654
35690:76,302,58,616,84,866,650,17,8,654
24731:16926,76,302,58,616,866,322,17,8,654
11222:37439,42389,34240,6261,38910,33250,75011,17,104035,96442
17642:76,302,3730,58,616,84,866,17,8,654
21149:76,302,58,616,84,866,9246,17,8,654
21148:76,302,58,616,84,866,17,27457,8,654
21932:76,302,58,616,61658,84,866,17,8,654
16896:17403,7305,96720,62168,94610,28953,6916,28926,87110,90231
21931:39958,76,302,616,1202,17,29,17424,654,94897
21934:2467,76,302,58,616,84,866,17,8,654
16898:76,302,96618,58,616,84,866,17,8,654
21933:1730,76,302,4743,18425,3568,5097,890,17,654
31462:76,302,58,18466,616,866,14444,17,8,654
11228:1145,76,302,58,616,84,866,17,8,654
25070:692,15705,16288,495,749,4025,10814,1476,3234,29
41424:7578,204,2062,2454,15114,52095,194,115125,21070,41037
16890:76,302,58,616,84,866,650,17,8,654
16891:20302,76,302,58,616,84,866,17,8,654
15760:17111,7974,43808,4619,36711,45562,813,8543,13510,19056
25076:5837,115288,6840,57657,2546,105752,9650,2669,120442,41474
21140:37199,1339,7048,19126,4107,21380,1288,2134,571,2583
43766:4880,302,4727,2008,1377,21696,2139,6901,34500,17
4651:76,302,58,616,84,866,650,17,8,654
17653:76,302,1592,58,616,84,866,17,8,654
25069:79337,76,302,58,616,84,866,17,8,654
31475:76,302,58,616,46671,84,866,650,8,654
15774:76,302,58,616,84,866,17,8,654,2614
13633:4174,101,1313,6513,58,289,2469,1804,530,73
13634:76,302,327,58,616,84,650,29,8,654
28414:76,302,58,55262,616,84,866,17,8,654
9711:84537,86488,302,88297,36005,39875,18422,17,36887,36868
13632:75401,76,302,73805,58,616,7703,17,99864,654
24748:76,302,58,616,84,866,52705,17,8,654
15773:6840,3162,5553,55797,11053,2734,9003,2669,3028,654
4642:10856,5767,302,35143,6623,4133,12117,47530,749,14202
21151:76,302,58,616,84,866,650,17,8,654
41430:103249,52165,40478,79189,67266,36398,9042,36043,120767,16386
19882:76,302,58,616,64091,866,785,8,654,6842
48757:76,302,58,616,84,866,650,17,8,654
48758:76,302,58,616,4308,84,866,17,8,654
17620:76,302,58,616,866,59583,17,8,654,28191
25059:76,302,58,616,84,866,953,17,8,654
19881:23170,13597,55792,121706,9441,48607,92840,95947,98550,34971
30647:6906,76,302,58,616,84,866,17,8,654
19887:76,302,58,616,1287,84,866,17,8,654
21120:4771,6400,26321,46573,44991,97909,59767,93465,35418,9869
22497:76,302,58,616,38573,28893,866,17,8,654
4682:76,302,58,616,84,866,17,57448,8,654
28404:5633,5605,268,15745,4135,17124,54080,5702,39285,15540
28402:114607,76,302,616,32928,102742,16258,14205,17,654
28403:16882,66,690,37900,1239,13704,6599,5799,2897,1869
9722:76,302,58,616,46215,866,3632,17,8651,654
13643:76,302,58,616,15479,84,866,17,8,654
24715:76,302,58,616,84,866,20192,17,8,654
31445:76,302,58,616,84,866,650,17,8,654
15782:76,302,58,616,84,866,650,17,8,654
28401:76,302,58,616,36056,84,866,17,8,654
41402:76,302,58,3328,616,866,5624,17,8,654
41401:43649,76,302,616,6726,68601,17,46191,37600,654
22492:48307,49342,19348,17891,26519,23273,122316,48061,11465,20579
17626:4048,5581,449,366,1622,2163,3886,1153,4034,138
22493:76,302,58,616,84,866,17,61,8,654
17625:76,302,58,616,84,866,650,17,8,654
17624:76,302,58,616,1589,84,866,650,29,654
11211:93483,76,302,58,616,84,866,17,8,654
21941:2142,76,302,39395,58,616,866,17,15642,654
18433:76,302,58,616,4308,84,866,17,8,654
43748:5312,33830,8074,5025,16480,6284,19654,37952,17,14330
19893:709,1897,2024,1116,246,17,8457,3028,654,5996
43749:76,302,58,616,117624,84,866,17,8,654
24725:76,302,58,616,84,866,17,8,654,6487
21947:76,302,327,616,84,866,650,29,8,654
24727:302,37439,42389,6261,38910,17726,75011,17,104035,96442
13657:18027,76,302,58,616,84,866,17,8,654
21945:76,302,58,616,69230,84,866,17,8,654
21944:76,302,58,616,84,866,650,17,8,654
21943:463,76,302,58,616,84,866,17,8,654
21139:76,302,58,616,84,866,17,27443,8,654
15794:76,302,58,616,84,866,650,17,8,654
9727:76,302,58,46178,616,77905,83977,39860,17,654
16099:22715,302,74060,70759,36907,5538,17,53698,23287,101795
16097:88782,38583,8927,5357,11820,12822,10322,76007,16768,99740
4665:58,616,84,866,650,1348,749,29,8,654
4666:76,302,58,4479,616,84,866,17,8,654
41410:76,302,58,616,84,866,73797,17,8,654
16093:76,302,58,82393,616,17,224,654,122140,82035
25044:76,302,58,616,2220,84,866,17,8,654
34172:47321,128,302,675,2283,56244,78361,123316,17,654
26167:8866,76,302,58,616,866,3684,67633,17,654
10130:76,302,73805,616,39678,14153,41024,7703,17,654
17606:1527,76,302,58,84,866,23191,17,8,654
34174:59091,2937,3278,39769,12745,787,7849,3025,43307,36414
26162:76,302,58,616,84,866,650,17,8,654
16088:32256,54695,76,302,58,616,24218,866,17,654
14712:77194,30663,44678,43489,48960,64443,13312,112275,10193,83703
45133:76,302,58,616,14885,84,866,17,8,654
27337:21918,76,302,58,616,84,866,17,8,654
10920:76,302,58,616,86074,866,12061,22606,1476,654
16858:76,302,58,616,84,866,17,20265,8,654
27338:76,302,58,616,866,119,17,8,654,1217
16859:76,302,58,24481,616,84,866,17,8,654
34179:76,302,58,616,84,866,650,17,8,654
14719:302,327,58,616,81,84,866,650,29,8
10136:9722,29021,302,58,616,866,12532,17,8,654
25822:669,76,302,58,616,84,866,17,8,654
51429:76,302,58,616,84,866,650,17,8,654
10132:1152,94039,99111,2200,1521,20807,3274,2429,106165,14551
7542:76,302,58,616,84,866,43521,17,8,654
10133:76,302,58,616,84,866,650,17,8,654
14717:76,302,58,616,84,866,17,79243,8,654
10140:26316,76,302,58,616,866,27583,17,8,654
4687:5312,2868,1567,2361,726,837,13681,395,6284,5889
16074:76,302,58,616,84,866,650,17,8,654
40347:76,302,58,616,84,866,398,17,8,654
29582:76,302,840,58,616,84,866,17,8,654
16860:3348,1970,302,51733,7153,10617,42410,17,38984,654
10908:76,302,58,616,84,866,17,25412,101446,654
45129:76,302,58,616,84,866,2848,17,8,654
10913:31000,81383,27944,12869,46072,35378,45225,58232,20118,22926
25836:76,302,58,616,84,866,22477,17,8,654
